,Concrete,Strand,Rebar,Span_ft,L_sq,ratio_strand_concrete,ratio_rebar_concrete,interaction_strand_L
503,1.1801004144269764,0.004429672434753864,-0.10308921273274356,1.4172064000382671,1.5117384501162767,-0.6026789618664975,-0.8094464330295094,0.6399335829091806
56,1.1801004144269764,-1.1090605715015147,-0.10308921273274356,-1.4053469322555192,-1.2999347375964974,-1.3609611483250097,-0.8094464330295094,-1.4266312496390718
85,1.1801004144269764,1.1889937617286568,-1.3828405479773531,-1.4053469322555192,-1.2999347375964974,0.20400421521702622,-1.575834490550592,-0.9653019926263212
311,1.1801004144269764,-1.1090605715015147,1.1566660078986701,0.005929733891373981,-0.09493194286245134,-1.3609611483250097,-0.05503318890719255,-0.85134891017245
582,-1.2567609975221223,1.1889937617286568,-0.10308921273274356,1.4172064000382671,1.5117384501162767,1.9362816451171263,0.8164671195586224,3.0649084444108445
326,1.1801004144269764,1.1889937617286568,-1.3828405479773531,0.005929733891373981,-0.09493194286245134,0.20400421521702622,-1.575834490550592,0.05285643357254167
265,1.1801004144269764,0.004429672434753864,-0.10308921273274356,0.005929733891373981,-0.09493194286245134,-0.6026789618664975,-0.8094464330295094,-0.4132287951619902
519,1.1801004144269764,1.1889937617286568,1.1566660078986701,1.4172064000382671,1.5117384501162767,0.20400421521702622,-0.05503318890719255,1.4104010018376922
122,-1.2567609975221223,-1.1090605715015147,-1.3828405479773531,-0.6997085991820726,-0.7476417900100597,-0.3821855601303345,-0.3189225952874261,-0.7474784877687544
266,1.1801004144269764,0.004429672434753864,-0.10308921273274356,0.005929733891373981,-0.09493194286245134,-0.6026789618664975,-0.8094464330295094,-0.4132287951619902
33,-1.2567609975221223,1.1889937617286568,1.1566660078986701,-1.4053469322555192,-1.2999347375964974,1.9362816451171263,1.934116370110203,-0.4546515473876939
548,1.1801004144269764,-1.1090605715015147,1.1566660078986701,1.4172064000382671,1.5117384501162767,-1.3609611483250097,-0.05503318890719255,-0.08430579088362068
114,-0.007088478573866509,1.1889937617286568,-0.10308921273274356,-1.4053469322555192,-1.2999347375964974,0.8808193877522514,-0.1741885103503685,-0.7657866244561646
123,-1.2567609975221223,-1.1090605715015147,-1.3828405479773531,-0.6997085991820726,-0.7476417900100597,-0.3821855601303345,-0.3189225952874261,-0.7474784877687544
453,-0.007088478573866509,0.004429672434753864,1.1566660078986701,0.7115680669648206,0.6581948038463274,-0.07761607016876633,0.722144056923671,0.4766803801203019
506,-1.2567609975221223,1.1889937617286568,1.1566660078986701,1.4172064000382671,1.5117384501162767,1.9362816451171263,1.934116370110203,3.0649084444108445
573,-0.007088478573866509,0.004429672434753864,1.1566660078986701,1.4172064000382671,1.5117384501162767,-0.07761607016876633,0.722144056923671,1.1414239603384908
57,1.1801004144269764,-1.1090605715015147,-0.10308921273274356,-1.4053469322555192,-1.2999347375964974,-1.3609611483250097,-0.8094464330295094,-1.4266312496390718
472,1.1801004144269764,1.1889937617286568,-0.10308921273274356,0.7115680669648206,0.6581948038463274,0.20400421521702622,-0.8094464330295094,0.6892054499468313
592,1.1801004144269764,1.1889937617286568,-0.10308921273274356,1.4172064000382671,1.5117384501162767,0.20400421521702622,-0.8094464330295094,1.4104010018376922
491,-1.2567609975221223,0.004429672434753864,-0.10308921273274356,1.4172064000382671,1.5117384501162767,0.7411954568452389,0.8164671195586224,1.923475231183419
10,1.1801004144269764,-1.1090605715015147,-1.3828405479773531,-1.4053469322555192,-1.2999347375964974,-1.3609611483250097,-1.575834490550592,-1.4266312496390718
149,1.1801004144269764,0.004429672434753864,-0.10308921273274356,-0.6997085991820726,-0.7476417900100597,-0.6026789618664975,-0.8094464330295094,-0.8410760112534031
410,1.1801004144269764,-1.1090605715015147,-0.10308921273274356,0.7115680669648206,0.6581948038463274,-1.3609611483250097,-0.8094464330295094,-0.49179744800581116
251,1.1801004144269764,-1.1090605715015147,-1.3828405479773531,0.005929733891373981,-0.09493194286245134,-1.3609611483250097,-1.575834490550592,-0.85134891017245
356,1.1801004144269764,1.1889937617286568,-0.10308921273274356,0.005929733891373981,-0.09493194286245134,0.20400421521702622,-0.8094464330295094,0.05285643357254167
394,-1.2567609975221223,1.1889937617286568,1.1566660078986701,0.7115680669648206,0.6581948038463274,1.9362816451171263,1.934116370110203,1.9964705897577166
62,-1.2567609975221223,-1.1090605715015147,1.1566660078986701,-1.4053469322555192,-1.2999347375964974,-0.3821855601303345,1.934116370110203,-1.138102298517695
578,1.1801004144269764,0.004429672434753864,1.1566660078986701,1.4172064000382671,1.5117384501162767,-0.6026789618664975,-0.05503318890719255,0.6399335829091806
347,-1.2567609975221223,1.1889937617286568,-0.10308921273274356,0.005929733891373981,-0.09493194286245134,1.9362816451171263,0.8164671195586224,1.0537313062402514
