Concrete,Strand,Rebar,Span_ft,L_sq,ratio_strand_concrete,ratio_rebar_concrete,interaction_strand_L
405.0,1.73,3.45,120.0,14400.0,0.0042716049382716045,0.008518518518518519,61.511111111111106
405.0,1.73,3.45,120.0,14400.0,0.0042716049382716045,0.008518518518518519,61.511111111111106
405.0,1.73,3.45,120.0,14400.0,0.0042716049382716045,0.008518518518518519,61.511111111111106
505.0,1.73,3.45,120.0,14400.0,0.0034257425742574257,0.006831683168316832,49.33069306930693
505.0,1.73,3.45,120.0,14400.0,0.0034257425742574257,0.006831683168316832,49.33069306930693
505.0,1.73,3.45,120.0,14400.0,0.0034257425742574257,0.006831683168316832,49.33069306930693
505.0,1.73,3.45,120.0,14400.0,0.0034257425742574257,0.006831683168316832,49.33069306930693
505.0,1.73,3.45,120.0,14400.0,0.0034257425742574257,0.006831683168316832,49.33069306930693
600.0,1.73,3.45,120.0,14400.0,0.0028833333333333332,0.00575,41.519999999999996
600.0,1.73,3.45,120.0,14400.0,0.0028833333333333332,0.00575,41.519999999999996
600.0,1.73,3.45,120.0,14400.0,0.0028833333333333332,0.00575,41.519999999999996
600.0,1.73,3.45,120.0,14400.0,0.0028833333333333332,0.00575,41.519999999999996
600.0,1.73,3.45,120.0,14400.0,0.0028833333333333332,0.00575,41.519999999999996
405.0,2.23,2.82,120.0,14400.0,0.005506172839506173,0.0069629629629629625,79.28888888888889
405.0,2.23,2.82,120.0,14400.0,0.005506172839506173,0.0069629629629629625,79.28888888888889
405.0,2.23,2.82,120.0,14400.0,0.005506172839506173,0.0069629629629629625,79.28888888888889
405.0,2.23,2.82,120.0,14400.0,0.005506172839506173,0.0069629629629629625,79.28888888888889
405.0,2.23,2.82,120.0,14400.0,0.005506172839506173,0.0069629629629629625,79.28888888888889
505.0,2.23,2.82,120.0,14400.0,0.004415841584158415,0.005584158415841584,63.58811881188118
505.0,2.23,2.82,120.0,14400.0,0.004415841584158415,0.005584158415841584,63.58811881188118
505.0,2.23,2.82,120.0,14400.0,0.004415841584158415,0.005584158415841584,63.58811881188118
505.0,2.23,2.82,120.0,14400.0,0.004415841584158415,0.005584158415841584,63.58811881188118
